**************************** NEPA plus v2 500 slices l=3  N=5
- lambda 0.02
244,1.5039796672759698,36.089676048
253,1.464722858072376,36.675627115
246,1.4698601153278805,36.158554661
260,1.4780086203768588,35.875172217
255,1.470218450707678,36.233339537
247,1.461751467972595,36.068714998
265,1.4851129393791906,36.231164656
252,1.480937214208563,36.46064399
256,1.4432841598844568,36.803923603
257,1.4764240504110577,36.0890521
- lambda 0.03
240,1.5209284329649138,34.750768549
252,1.492465526397897,34.431835877
239,1.4904858097042362,34.709367598
246,1.4933329565798643,34.013485029
245,1.4627208947875223,34.485622704
238,1.4742549230818296,34.781521679
254,1.47286279472582,34.737248042
247,1.4695134502025442,34.358286693
253,1.4709606993731228,35.139766185
239,1.4931575752993167,33.989232557
- lambda 0.04
236,1.519396679752009,33.65042047
245,1.4802162243255,32.981258267
231,1.5017818191190853,33.249797489
231,1.485101670858547,32.26909244
236,1.4904648185003817,31.911723276
226,1.5023295762333746,32.25849569
235,1.4716988231712171,32.072845394
228,1.4695181310925598,32.014748251
242,1.4998449168590016,32.064179535
230,1.464501265095888,32.161649689
- lambda 0.045
233,1.4997372791117478,31.072601038
235,1.4722929817289714,32.053806185
238,1.4955996123516375,31.845744767
232,1.4880630888389061,32.084453015
224,1.4748987056252216,32.122743982
220,1.4653480553643856,31.211137035
226,1.5101668347424395,31.556538067
241,1.4870793499038129,31.526134501
230,1.4882391555647103,31.863301085
224,1.4784718071978478,32.254380727
- lambda 0.05
227,1.496018752955558,31.030547763
225,1.4884622531206249,31.491920505
226,1.4756850043872318,31.900154627
222,1.4934681462615835,31.508202146
220,1.4946377216655498,31.672828631
235,1.4592093696074857,30.629529261
219,1.502069282142205,31.288685992
228,1.4533985187239928,30.955983537
225,1.5002508480268486,31.791256532
227,1.4683947126747912,31.273695825
- lambda 0.055
224,1.498184350218498,30.559631671
223,1.485557897953012,31.657928798
218,1.507880388896075,30.275989182
223,1.5240580300505149,30.906220158
213,1.477303950024392,30.765199465
218,1.4819516122335432,30.469454135
214,1.491776999216971,31.116575747
227,1.5017647709780038,30.691699742
216,1.482797099335912,30.978400475
214,1.5035077664032397,30.562166791
- lambda 0.06
220,1.472512795842978,30.60545064
218,1.4710443719156883,30.562376123
217,1.4787432659294992,30.747001008
211,1.4901676671784954,30.481621104
221,1.5113633040028067,30.546109701
218,1.4987536124462533,30.632580297
220,1.4977046243341856,30.20754694
223,1.484834319495905,30.163034964
213,1.4918961862450402,30.097738286
203,1.5035985123725728,29.905211691
- lambda 0.065
